billedcost,billingaccountid,billingaccountname,billingaccounttype,billingcurrency,billingperiodend,billingperiodstart,chargecategory,chargeclass,chargedescription,chargefrequency,chargeperiodend,chargeperiodstart,commitmentdiscountid,commitmentdiscountname,commitmentdiscountquantity,commitmentdiscountstatus,commitmentdiscounttype,consumedquantity,consumedunit,contractedcost,contractedunitprice,effectivecost,invoiceissuername,listcost,listunitprice,pricingcategory,pricingquantity,pricingunit,providername,publishername,regionid,regionname,resourceid,resourcename,resourcetype,servicecategory,servicename,skuid,skupriceid,subaccountid,subaccountname,subaccounttype,x_accountid,x_accountname,x_accountownerid,x_billedcostinusd,x_billedunitprice,x_billingaccountid,x_billingaccountname,x_billingexchangerate,x_billingexchangeratedate,x_billingprofileid,x_billingprofilename,x_contractedcostinusd,x_costallocationrulename,x_costcenter,x_customerid,x_customername,x_effectivecostinusd,x_effectiveunitprice,x_invoiceid,x_invoiceissuerid,x_invoicesectionid,x_invoicesectionname,x_listcostinusd,x_partnercreditapplied,x_partnercreditrate,x_pricingblocksize,x_pricingcurrency,x_pricingsubcategory,x_pricingunitdescription,x_publishercategory,x_publisherid,x_resellerid,x_resellername,x_resourcegroupname,x_resourcetype,x_serviceperiodend,x_serviceperiodstart,x_skudescription,x_skudetails,x_skuiscrediteligible,x_skumetercategory,x_skumeterid,x_skumetername,x_skumetersubcategory,x_skuofferid,x_skuorderid,x_skuordername,x_skupartnumber,x_skuregion,x_skuservicefamily,x_skuterm,x_skutier,tags
0.042612,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Data Factory v2 - Cloud - Data Movement,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,0.133333333,Hours,0.042612,0.31959,0.042612,Microsoft,0.049866667,0.374,Standard,0.133333333,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/izf-enqne-et-qri/cebivqref/zvpebfbsg.qngnsnpgbel/snpgbevrf/izf-enqne-qs-qri,IZF-ENQNE-QS-QRI,Data factory (V2),Integration,Azure Data Factory,1077829,1077829,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.31959,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.31959,,,696330,Qngnpbz,,,,1,AUD,Standard,1 Hour,Cloud Provider,Microsoft,,,IZF-ENQNE-ET-QRI,MICROSOFT.DATAFACTORY/FACTORIES,,,Azure Data Factory v2 - Cloud - Data Movement,,1,Azure Data Factory v2,9d6f5dbf-90a1-46bc-85b7-e9c3f92bae35,Cloud Data Movement,,MS-AZR-0017P,,,AAD-19265,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
0.00010653,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Data Factory v2 - Cloud - Pipeline Activity,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,0.016666667,Hours,0.00010653,0.0063918,0.00010653,Microsoft,0.000124667,0.00748,Standard,0.016666667,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/vqragvgl-genafsbezngvba-ercbegvat-et/cebivqref/zvpebfbsg.qngnsnpgbel/snpgbevrf/vqragvglgenafsbezngvba-qs-oyq/cvcryvarf/58-57-56tebhcbjare,VQRAGVGLGENAFSBEZNGVBA-QS-OYQ/58-57-56TEBHCBJARE,Data Factory pipeline,Other,Azure Data Factory v2,1075649,1075649,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.0063918,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.0063918,,,696330,Qngnpbz,,,,1,AUD,Standard,1 Hour,Cloud Provider,Microsoft,,,VQRAGVGL-GENAFSBEZNGVBA-ERCBEGVAT-ET,MICROSOFT.DATAFACTORY/FACTORIES/PIPELINES,,,Azure Data Factory v2 - Cloud - Pipeline Activity,,1,Azure Data Factory v2,59d063a4-87cd-40da-a237-0cd24bbb451d,Cloud Pipeline Activity,,MS-AZR-0017P,,,AAD-19282,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
0.19330618,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Data Lake Storage Gen2 Hierarchical Namespace - Cold LRS - Data Stored - AU Southeast,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,29.997576,GB/Month,0.19330618,0.00644406,0.19330618,Microsoft,0.226271716,0.007543,Standard,29.997576,GB/Month,Microsoft,Microsoft,australiasoutheast,Australia Southeast,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/pfg-nffrgnv-et-qri57/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/pfgnffrgnvfgqri57,pfgnffrgnvfgqri57,Storage account,Storage,Storage Accounts,616518482,616518482,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00644406,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00644406,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,pfg-nffrgnv-et-qri57,Microsoft.Storage/storageAccounts,,,Azure Data Lake Storage Gen2 Hierarchical Namespace - Cold LRS - Data Stored - AU Southeast,,1,Storage,1d6d0d8c-a604-53e1-a19b-809505ea9d02,Cold LRS Data Stored,Azure Data Lake Storage Gen2 Hierarchical Namespace,MS-AZR-0017P,,,AAN-64882,AU Southeast,,,,"{""application"": ""PFG Nffrg NV"", ""environment"": ""Dev"", ""cost_center"": ""6555696525""}"
0.000712957,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,General Block Blob v2 Hierarchical Namespace - Hot - Write Operations - AU Southeast,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,78,Units,0.000712957,0.09140475,0.000712957,Microsoft,0.0008346,0.107,Standard,0.0078,Units,Microsoft,Microsoft,australiasoutheast,Australia Southeast,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/pfg-nffrgnv-et-fgt57/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/pfgnffrgnvfgfgt57,pfgnffrgnvfgfgt57,Storage account,Storage,Storage Accounts,616317878,616317878,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.09140475,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.09140475,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,pfg-nffrgnv-et-fgt57,Microsoft.Storage/storageAccounts,,,General Block Blob v2 Hierarchical Namespace - Hot - Write Operations - AU Southeast,,1,Storage,1a8b24a4-6671-5cd3-9837-0fe338b46c01,Hot Write Operations,General Block Blob v2 Hierarchical Namespace,MS-AZR-0017P,,,AAF-85356,AU Southeast,,,,"{""application"": ""PFG Nffrg NV"", ""environment"": ""Staging"", ""cost_center"": ""6555696525""}"
4.73E-07,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Logic Apps - Consumption Data Retention,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,3.07E-06,GB/Month,4.73E-07,0.153765,4.73E-07,Microsoft,5.53E-07,0.18,Standard,3.07E-06,GB/Month,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/vac-nanylgvpf-cebq-et/cebivqref/zvpebfbsg.ybtvp/jbexsybjf/cvqf-pensg-cerczeg,CVQF-PENSG-CERCZEG,Logic app,Integration,Logic Apps,1038580,1038580,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.153765,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.153765,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,VAC-NANYLGVPF-CEBQ-ET,MICROSOFT.LOGIC/WORKFLOWS,,,Logic Apps - Consumption Data Retention,,1,Logic Apps,3b2bbe89-0295-459e-b5e9-7e43b90318da,Consumption Data Retention,,MS-AZR-0017P,,,AAA-16186,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
0.000284179,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Standard HDD Managed Disks - S4 - LRS - Disk Operations,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,4446,Units,0.000284179,0.00063918,0.000284179,Microsoft,0.000332561,0.000748,Standard,0.4446,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/qngnoevpxf-et-flqarlzrgeb-qoevpxf-jxfcpr-qri-pi0o8fxcc9lbd/cebivqref/zvpebfbsg.pbzchgr/qvfxf/6o61sq53p1289q48470r4ns7rn677o82-tmyfb-fpengpuibyhzr,6o61sq53p1289q48470r4ns7rn677o82-TmyfB-fpengpuIbyhzr,Disk,Compute,Virtual Machines,1020646,1020646,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00063918,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00063918,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,QNGNOEVPXF-ET-FLQARLZRGEB-QOEVPXF-JXFCPR-QRI-PI0O8FXCC9LBD,Microsoft.Compute/disks,,,Standard HDD Managed Disks - S4 - LRS - Disk Operations,,1,Storage,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,S4 LRS Disk Operations,Standard HDD Managed Disks,MS-AZR-0017P,,,N9H-01263,,,,,"{""application"": null, ""environment"": null, ""cost_center"": null}"
7.19E-05,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Logic Apps - Consumption Data Retention,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,0.000467624,GB/Month,7.19E-05,0.153765,7.19E-05,Microsoft,8.42E-05,0.18,Standard,0.000467624,GB/Month,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/gff-vafvtugf-et/cebivqref/zvpebfbsg.ybtvp/jbexsybjf/gff_xcv_zbaguyl_ercbeg_qnl1_qy_cebq,GFF_XCV_ZBAGUYL_ERCBEG_QNL1_QY_CEBQ,Logic app,Integration,Logic Apps,1038580,1038580,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.153765,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.153765,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,GFF-VAFVTUGF-ET,MICROSOFT.LOGIC/WORKFLOWS,,,Logic Apps - Consumption Data Retention,,1,Logic Apps,3b2bbe89-0295-459e-b5e9-7e43b90318da,Consumption Data Retention,,MS-AZR-0017P,,,AAA-16186,,,,,"{""application"": ""596760"", ""environment"": ""Dev"", ""cost_center"": ""6555672185""}"
4.956250625,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Log Analytics - Pay-as-you-go Data Ingestion - AU East,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,1.160374744,GB,4.956250625,4.27125,4.956250625,Microsoft,5.80187372,5,Standard,1.160374744,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/s05n9r65-n201-9o4q-opq2-op1o392s6902/erfbheprtebhcf/funerq-et/cebivqref/zvpebfbsg.bcrengvbanyvafvtugf/jbexfcnprf/ybtnanylgvp-s05n9r65-n201-9o4q-opq2-op1o392s6902,ybtnanylgvp-s05n9r65-n201-9o4q-opq2-op1o392s6902,Log Analytics workspace,Management and Governance,Azure Monitor,1053812,1053812,/fhofpevcgvbaf/s05n9r65-n201-9o4q-opq2-op1o392s6902,gsafj-nan-vcnanylgvpf-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,4.27125,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,4.27125,,,696339,Genafcbeg Pyhfgre Freivprf,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,funerq-et,microsoft.operationalinsights/workspaces,,,Log Analytics - Pay-as-you-go Data Ingestion - AU East,,1,Log Analytics,0d435df8-9c75-482e-a894-cd65c2160c7a,Pay-as-you-go Data Ingestion,,MS-AZR-0017P,,,AAA-22067,AU East,,,,"{""application"": null, ""environment"": ""prod"", ""cost_center"": null}"
0.004149677,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Monitor - Alerts Metric Monitored,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,0.032258065,Units/Month,0.004149677,0.12864,0.004149677,Microsoft,0.00483871,0.15,Standard,0.032258065,Units/Month,Microsoft,Microsoft,global,Global,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p/erfbheprtebhcf/cebq-cf-sgenpx-ncc-et-nhrn/cebivqref/zvpebfbsg.vafvtugf/zrgevpnyregf/ninvynoyr zrzbel olgrf - cebq-cf-sgenpx-ncc-iz-nhrn-56,ninvynoyr zrzbel olgrf - cebq-cf-sgenpx-ncc-iz-nhrn-56,Metric alert rule,Management and Governance,Azure Monitor,1077994,1077994,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p,gsafj-tf-nccf-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0.12864,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0.12864,,,696339,Genafcbeg Pyhfgre Freivprf,,,,1,AUD,Standard,1/Month,Cloud Provider,Microsoft,,,cebq-cf-sgenpx-ncc-et-nhrn,microsoft.insights/metricalerts,,,Azure Monitor - Alerts Metric Monitored,,1,Azure Monitor,6860c782-bbcc-41ed-a218-fb308dd0942e,Alerts Metric Monitored,,MS-AZR-0017P,,,AAA-67339,,,,,"{""application"": ""gsafj-tf-nccf-cebq"", ""environment"": ""prod"", ""cost_center"": ""Hanyybpngrq""}"
0.000493586,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot GRS - Iterative Read Operations - AU East,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,27,Units,0.000493586,0.1828095,0.000493586,Microsoft,0.0005778,0.214,Standard,0.0027,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/servtugfhccylpunva-et-ceq/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/servtugfhccylpunva56ceq,servtugfhccylpunva56ceq,Storage account,Storage,Storage Accounts,611189231,611189231,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.1828095,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.1828095,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,servtugfhccylpunva-et-ceq,Microsoft.Storage/storageAccounts,,,Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot GRS - Iterative Read Operations - AU East,,1,Storage,fabcba52-af74-48c1-b392-701c4153371d,Hot GRS Iterative Read Operations,Azure Data Lake Storage Gen2 Hierarchical Namespace,MS-AZR-0017P,,,AAD-44123,AU East,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
0,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Rtn Preference: MGN - Standard Data Transfer In - AU East,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,0.000137,GB,0,0,0,Microsoft,0,0,Standard,0.000137,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/nnv-ov-jbexsybj-et-ceq/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/fdyinjhsh0r0nin9cd,fdyinjhsh0r0nin9cd,Storage account,Storage,Storage Accounts,1010515,1010515,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,NNV-OV-Jbexsybj-et-ceq,Microsoft.Storage/storageAccounts,,,Rtn Preference: MGN - Standard Data Transfer In - AU East,,1,Bandwidth,42bb05e1-6f42-4de1-a6ba-7ffb976cb560,Standard Data Transfer In,Rtn Preference: MGN,MS-AZR-0017P,,,Q5H-00019,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
0.006432,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,IP Addresses - Standard IPv4 Static Public IP,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,1,Hours,0.006432,0.006432,0.006432,Microsoft,0.0075,0.0075,Standard,1,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/c7c-nace-et/cebivqref/zvpebfbsg.znpuvaryrneavatfreivprf/jbexfcnprf/c7cnacenzyjf,c7cnacenzyjf,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,1071790,1071790,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.006432,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.006432,,,696330,Qngnpbz,,,,1,AUD,Standard,1 Hour,Cloud Provider,Microsoft,,,c7c-nace-et,Microsoft.MachineLearningServices/workspaces,,,IP Addresses - Standard IPv4 Static Public IP,"{""NodeType"": ""Dedicated"", ""PoolName"": ""compute-nej_5702f861-2652-4dc3-8436-b46e088dff47"", ""UsageType"": ""publicipaddresses"", ""ConfigType"": ""VirtualMachine"", ""AccountName"": ""bai24499671101746143625a"", ""ClusterType"": ""DSI"", ""SourceEventId"": ""47424a75-fb2e-725f-020a-4d8fa8891f2b"", ""AmlWorkspaceId"": ""d14a23e8-17e5-460f-97fc-0cf6d581f5ce"", ""AMLResourceType"": ""Provisioner.Batch"", ""EmittingService"": ""Machine Learning Service - Non DSVM"", ""Processor_Version"": ""BillingProcessorV2"", ""HostSubscriptionId"": ""638e6bf4-26ad-478e-9cec-b47a06e84c00"", ""PoolAllocationMode"": ""BatchService"", ""SourceResourceProvider"": ""Batch""}",1,Virtual Network,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,IP Addresses,MS-AZR-0017P,,,AAA-21860,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
0,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Rtn Preference: MGN - Standard Data Transfer In - AU East,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,0.000852,GB,0,0,0,Microsoft,0,0,Standard,0.000852,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/37335n08-qp99-9q63-o743-1448pr4sos63/erfbheprtebhcf/funerq-et/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/funerqetoq52,funerqetoq52,Storage account,Storage,Storage Accounts,1010515,1010515,/fhofpevcgvbaf/37335n08-qp99-9q63-o743-1448pr4sos63,gsafj-rhf-vqragvglbcf-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0,,,696339,Genafcbeg Pyhfgre Freivprf,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,Funerq-ET,Microsoft.Storage/storageAccounts,,,Rtn Preference: MGN - Standard Data Transfer In - AU East,,1,Bandwidth,42bb05e1-6f42-4de1-a6ba-7ffb976cb560,Standard Data Transfer In,Rtn Preference: MGN,MS-AZR-0017P,,,Q5H-00019,AU East,,,,"{""application"": ""gsafj-rhf-vqragvglbcf-cebq"", ""environment"": null, ""cost_center"": null}"
0.000104661,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender for Storage - Standard Transactions,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,41,Units,0.000104661,0.025527,0.000104661,Microsoft,0.00012259,0.0299,Standard,0.0041,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/gsafjebnqf-et-qri/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/gsafjebnqfqyqri56,gsafjebnqfqyqri56,Storage account,Storage,Storage Accounts,611182811,611182811,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.025527,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.025527,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,GsAFJEbnqf-et-qri,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Standard Transactions,"{""Cloud"": ""Azure"", ""StorageService"": ""Files""}",1,Microsoft Defender for Cloud,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,Storage,MS-AZR-0017P,,,AAA-97331,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Production"", ""cost_center"": ""5555637666""}"
